4.3639 	EXP 	123backWM: status = NOT_STARTED
11.5797 	DATA 	Keypress: return
11.5871 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.9428 	INFO 	keyboard.Keyboard is using ptb backend.
11.9457 	EXP 	window1: mouseVisible = False
11.9498 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='imgs/1back_diagram.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), size=array([0.43564356, 0.44      ]), texRes=128, units='height', win=Window(...))
11.9498 	EXP 	window1: mouseVisible = False
11.9499 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
11.9943 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.4)
11.9997 	INFO 	Keyboard events cleared
15.5344 	EXP 	window1: mouseVisible = False
15.5381 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='imgs/1back_diagram_nonmatch.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), size=array([0.43564356, 0.44      ]), texRes=128, units='height', win=Window(...))
15.5382 	EXP 	window1: mouseVisible = False
15.5382 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
15.5437 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.4)
15.5449 	DATA 	Keypress: escape
15.5451 	DATA 	Keypress: escape
15.5452 	DATA 	Keypress: return
15.5467 	INFO 	Keyboard events cleared
15.8701 	EXP 	window1: mouseVisible = False
15.8732 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='imgs/2back_diagram.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), size=array([0.62146893, 0.44      ]), texRes=128, units='height', win=Window(...))
15.8732 	EXP 	window1: mouseVisible = False
15.8733 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
15.8800 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.4)
15.8811 	DATA 	Keypress: return
15.8829 	INFO 	Keyboard events cleared
16.0542 	EXP 	window1: mouseVisible = False
16.0573 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='imgs/3back_diagram.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), size=array([0.76388889, 0.44      ]), texRes=128, units='height', win=Window(...))
16.0573 	EXP 	window1: mouseVisible = False
16.0574 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
16.0634 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.4)
16.0646 	DATA 	Keypress: return
16.0664 	INFO 	Keyboard events cleared
16.2208 	EXP 	window1: mouseVisible = False
16.2262 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='imgs/arrow_keys.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), size=array([0.62187891, 0.44      ]), texRes=128, units='height', win=Window(...))
16.2262 	EXP 	window1: mouseVisible = False
16.2263 	WARNING 	TextStim.alignHoriz is deprecated. Use alignText and anchorHoriz attributes instead
16.2319 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.4)
16.2330 	DATA 	Keypress: return
16.2346 	INFO 	Keyboard events cleared
16.4473 	DATA 	Keypress: return
16.4488 	EXP 	practice_text: height = 0.05
16.4488 	EXP 	practice_text: height = 0.05
16.4488 	EXP 	practice_text: height = 0.05
16.4488 	EXP 	practice_text: text = "Let's practice. During practice you'll see if you are correct or incorrect after responding. After practice we'll go again but without the correct / incorrect feedback.\n\nPress enter to begin."
17.3798 	DATA 	Keypress: return
17.3954 	EXP 	trial_image: image = 'stims/fish.png'
18.4919 	DATA 	Keypress: escape
18.7813 	DATA 	Keypress: escape
18.9812 	DATA 	Keypress: escape
19.1671 	DATA 	Keypress: escape
20.1853 	DATA 	Keypress: escape
21.2248 	EXP 	window1: mouseVisible = True
21.2272 	INFO 	saved data to C:\CognitiveTasksNeda\Tasks2025-Neda\nback\data/480471_123backWM_2025-03-11_151222.828642.psydat
21.2291 	INFO 	saved data to 'C:\\CognitiveTasksNeda\\Tasks2025-Neda\\nback\\data/480471_123backWM_2025-03-11_151222.828642.csv'
21.2364 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
